time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,attendance_date,day_number,school_type,num_schools,enrolments,present_sessions,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,enrolments_pa_10_exact
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,01/01/2021,1,PRU/Academy/Free school AP,60,16573,2104185,4,125125,91653,33472,4,2256914,1052092.5,1052092.5,2104185,4,73168,5258,54,1,3,846,274,12049,4,32,0,0,0,0,4539,3758,23201,1974,27600,2988
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,01/01/2021,1,Secondary,19,13039,1582644,4,116198,77296,38902,4,1721305,791322,791322,1582644,4,61209,5668,49,12,2,753,2403,7200,4,0,0,0,0,0,2830,2863,26281,6928,22459,2759
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,01/01/2021,1,Special,6,511,62483,62,7745,5905,1840,62,71240,31241.5,31241.5,62483,62,4154,576,0,0,0,90,127,958,22,16,12,0,28,0,18,31,1305,486,950,158
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,01/01/2021,1,Special,83,32524,4087123,37,243246,169450,73796,37,4393766,2043561.5,2043561.5,4087123,37,134145,9929,134,22,18,1993,3476,19733,33,55,0,0,2,2,5425,4388,59625,4358,63360,5516
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,01/01/2021,1,Primary,78,31859,4003824,2954,232785,159849,72936,2954,4301298,2001912,2001912,4003824,2954,129273,9182,131,22,0,1792,3365,16084,2945,112,0,5,4,0,5383,4238,58976,4339,61735,5290
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,01/01/2021,1,PRU/Academy/Free school AP,64,19146,2456896,7,131254,102193,29061,7,2621801,1228448,1228448,2456896,7,83088,5202,84,21,0,1477,271,12050,7,8,0,0,0,0,4107,2593,21153,1208,33644,2999
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,01/01/2021,1,Secondary,14,12713,1549834,41,101531,57656,43875,41,1679497,774917,774917,1549834,41,46185,3980,47,1,0,315,3094,4034,31,16,6,4,0,0,1276,1645,37823,3131,28091,2291
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,01/01/2021,1,Special,5,665,80274,108,10461,9601,860,108,92468,40137,40137,80274,108,4872,747,3,0,18,201,111,3649,106,71,0,0,0,2,42,150,649,19,1625,226
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,01/01/2021,1,Special,101,35506,4387124,88,270237,200787,69450,88,4719629,2193562,2193562,4387124,88,161503,12355,155,52,96,1391,3047,22188,72,221,2,10,4,0,6677,4687,48831,9255,62180,6247
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,01/01/2021,1,Primary,93,34965,4325388,11,261123,193299,67824,11,4647517,2162694,2162694,4325388,11,157761,11657,155,52,96,1319,2979,19280,9,12,0,0,0,2,6659,4576,47762,8827,60995,6050
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,01/01/2021,1,PRU/Academy/Free school AP,73,18524,2360443,374,130866,98466,32400,374,2516433,1180221.5,1180221.5,2360443,374,80385,5263,80,36,96,1028,165,11413,52,25,0,0,322,0,4612,3049,21941,2798,24750,3080
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,01/01/2021,1,Secondary,20,16441,1964426,156,130257,94833,35424,156,2131084,982213,982213,1964426,156,77376,6394,75,16,0,291,2814,7867,147,77,0,4,0,5,2047,1527,25821,6029,36245,2970
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,01/01/2021,1,Special,8,541,59929,1884,9114,7488,1626,1884,72112,29964.5,29964.5,59929,1884,3742,698,0,0,0,72,68,2908,1877,530,2,2,1,2,18,111,1069,428,1185,197
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,01/01/2021,1,Special,89,36072,4589709,37,270684,215422,55262,37,4927613,2294854.5,2294854.5,4589709,37,181694,10453,201,269,17,2446,2546,17796,29,6,0,0,8,0,14898,290,38207,1867,67183,6119
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,01/01/2021,1,Primary,84,35485,4521558,340,259855,205645,54210,340,4847210,2260779,2260779,4521558,340,174945,9721,192,269,17,2255,2528,15718,53,27,0,39,248,0,14578,290,37475,1867,65457,5864
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,01/01/2021,1,PRU/Academy/Free school AP,66,20061,2592112,145,155990,127141,28849,145,2782664,1296056,1296056,2592112,145,109589,5424,112,0,0,1927,361,9728,140,90,0,0,0,5,11006,72,16566,1205,34417,3630
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,01/01/2021,1,Secondary,18,15424,1928100,1541,103865,78504,25361,1541,2064546,964050,964050,1928100,1541,65356,4297,80,269,17,328,2167,5990,1534,727,2,1,4,0,3572,218,20909,662,31040,2234
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,01/01/2021,1,Special,5,587,67752,96,10829,9777,1052,96,80403,33876,33876,67752,96,6749,732,9,0,0,191,18,2078,90,9,0,0,6,0,320,0,732,0,1726,255
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,01/01/2021,1,Special,79,26260,3250408,527,207719,157242,50477,527,3516953,1625204,1625204,3250408,527,126753,11743,190,6,15,1112,1116,16307,54,29,1,2,470,0,8516,3565,32931,5465,58299,4924
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,01/01/2021,1,Primary,73,25645,3182238,135,197314,149152,48162,135,3433749,1591119,1591119,3182238,135,122644,10698,182,6,1,1012,1103,13506,118,95,0,1,4,12,8459,3536,30996,5171,54062,4680
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,01/01/2021,1,PRU/Academy/Free school AP,62,15458,1964959,1803,114684,87961,26723,1803,2109531,982479.5,982479.5,1964959,1803,73999,5032,106,4,0,900,189,7731,1753,934,10,29,7,4,7061,2328,15716,1618,28085,2714
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,01/01/2021,1,Secondary,11,10187,1215390,221,82630,61191,21439,221,1324218,607695,607695,1215390,221,48645,5666,76,2,1,112,914,5775,197,6,0,0,8,16,1398,1208,15280,3553,25977,1966
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,01/01/2021,1,Special,6,615,67885,677,10405,8090,2315,677,83204,33942.5,33942.5,67885,677,4109,1045,8,0,14,100,13,2801,64,35,3,1,609,0,57,29,1935,294,4237,244
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,01/01/2021,1,Special,54,17213,2082611,164,143126,100353,42773,164,2254137,1041305.5,1041305.5,2082611,164,80334,7868,116,2022,1,809,1436,7767,144,97,3,5,4,8,5405,3073,32394,1901,28236,3609
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,01/01/2021,1,Primary,51,16996,2056586,861,139927,97860,42067,861,2224881,1028293,1028293,2056586,861,78736,7531,108,2022,1,801,1430,7231,544,1045,11,12,294,0,5395,3069,31721,1882,27507,3527
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,01/01/2021,1,PRU/Academy/Free school AP,39,7269,895327,197,56173,42880,13293,197,967063,447663.5,447663.5,895327,197,35400,2646,72,0,1,574,166,4021,193,8,0,0,0,4,2963,1268,8105,957,15366,1435
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,01/01/2021,1,Secondary,12,9727,1161125,798,83754,54980,28774,798,1257818,580562.5,580562.5,1161125,798,43336,4885,36,2022,0,227,1264,3210,67,41,5,23,703,0,2432,1801,23616,925,12141,2092
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,01/01/2021,1,Special,3,217,25171,157,3199,2493,706,157,29256,12585.5,12585.5,25171,157,1598,337,8,0,0,8,6,536,143,106,0,4,2,8,10,4,673,19,729,82
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,01/01/2021,1,Special,59,37830,4714959,1099,311298,214228,97070,1099,5099252,2357479.5,2357479.5,4714959,1099,176048,12062,533,52,10,1678,2905,20940,503,1059,8,33,547,8,17608,4408,72061,2993,71896,7633
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,01/01/2021,1,Primary,56,37421,4672787,220,302794,207212,95582,220,5045017,2336393.5,2336393.5,4672787,220,173464,10735,531,52,10,1542,2866,18012,209,12,0,1,8,2,17576,4408,70609,2989,69216,7459
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,01/01/2021,1,PRU/Academy/Free school AP,43,20291,2543293,509,152920,109378,43542,509,2729448,1271646.5,1271646.5,2543293,509,93125,4585,345,0,0,1237,284,9802,113,30,15,38,343,0,11697,1712,29421,712,32726,3851
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,01/01/2021,1,Secondary,13,17130,2129031,174,149874,97834,52040,174,2315569,1064515.5,1064515.5,2129031,174,80339,6150,186,52,10,305,2582,8210,167,86,0,2,0,5,5879,2696,41188,2277,36490,3608
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,01/01/2021,1,Special,3,409,42151,900,8504,7016,1488,900,54235,21075.5,21075.5,42151,900,2584,1327,2,0,0,136,39,2928,573,1042,4,29,292,2,32,0,1452,4,2680,174
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,01/01/2021,1,Special,124,49685,6154203,230,390388,316798,73590,230,6632685,3077101.5,3077101.5,6154203,230,257250,21349,3959,134,15,2075,3296,28720,216,4,0,0,14,0,7278,6653,55069,4590,87864,9527
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,01/01/2021,1,Primary,118,49165,6095927,559,380430,307969,72461,559,6562146,3047963.5,3047963.5,6095927,559,252739,20515,3909,103,15,1954,3238,25496,136,31,73,44,306,0,7278,6537,54057,4589,85230,9318
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,01/01/2021,1,PRU/Academy/Free school AP,90,25058,3174652,195,182070,154348,27722,195,3396630,1587326,1587326,3174652,195,126614,8260,2594,8,10,1644,258,14960,184,92,0,0,8,3,4330,3155,18928,1309,39713,4379
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,01/01/2021,1,Secondary,28,24107,2920448,1191,198360,153621,44739,1191,3165516,1460224,1460224,2920448,1191,126125,12255,1315,95,5,310,2980,10536,616,1080,16,10,545,4,2948,3382,35129,3280,45517,4939
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,01/01/2021,1,Special,6,520,57699,248,9958,8829,1129,248,70539,28849.5,28849.5,57699,248,4511,834,50,31,0,121,58,3224,216,4,0,0,32,0,0,116,1012,1,2634,209
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,01/01/2021,1,Special,82,36286,4426774,787,308606,238330,70276,787,4817730,2213387,2213387,4426774,787,202579,13608,488,9,27,560,3227,14427,67,35,20,0,700,0,7261,2726,55282,4604,81563,8017
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,01/01/2021,1,Primary,75,35698,4359555,214,301081,231985,69096,214,4739077,2179777.5,2179777.5,4359555,214,198516,12950,486,9,27,374,3078,13140,177,101,2,2,17,16,7211,2636,54247,4599,78227,7832
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,01/01/2021,1,PRU/Academy/Free school AP,59,18882,2380402,1249,142443,110163,32280,1249,2559289,1190201,1190201,2380402,1249,96386,4948,320,0,2,111,261,4730,613,1074,12,16,600,8,5543,1176,23049,2109,35195,3631
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,01/01/2021,1,Secondary,16,16816,1977861,257,158638,121822,36816,257,2179788,988930.5,988930.5,1977861,257,102130,8002,166,9,25,263,2817,8410,226,8,0,0,15,16,1668,1460,31198,2490,43032,4201
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,01/01/2021,1,Special,7,588,67181,611,7525,6345,1180,611,78653,33590.5,33590.5,67181,611,4063,658,2,0,0,186,149,1287,115,37,14,5,477,0,50,90,1035,5,3336,185
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,01/01/2021,1,Special,81,39345,4864427,201,288365,220043,68322,201,5196890,2432213.5,2432213.5,4864427,201,174182,15488,4602,29,53,1690,2465,21534,185,100,1,2,3,10,14706,2283,41361,9972,43897,6834
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,01/01/2021,1,Primary,76,38699,4785522,965,278808,211909,66899,965,5108584,2392761,2392761,4785522,965,168682,14443,4574,29,53,1508,2441,20179,642,1078,7,20,290,6,14586,2251,40213,9849,43289,6594
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,01/01/2021,1,PRU/Academy/Free school AP,60,21588,2722596,225,143473,114229,29244,225,2885611,1361298,1361298,2722596,225,94655,6115,2439,0,12,1123,161,9724,210,8,0,0,13,2,11127,1117,14363,2637,19317,3338
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,01/01/2021,1,Secondary,16,17111,2063006,660,135335,97680,37655,660,2222973,1031503,1031503,2063006,660,74027,8328,2135,29,41,385,2280,10455,74,39,6,2,578,0,3459,1134,25850,7212,23972,3256
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,01/01/2021,1,Special,5,646,77954,187,9557,8134,1423,187,88306,38977,38977,77954,187,5500,1045,28,0,0,182,24,1355,167,109,0,6,0,14,120,32,1148,123,608,240
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,01/01/2021,1,Special,99,43543,5274017,885,360286,283580,76706,885,5715085,2637008.5,2637008.5,5274017,885,237781,15818,303,475,589,2082,4323,22209,589,1071,11,34,243,8,9393,5710,59348,2255,79897,9233
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,01/01/2021,1,Primary,95,42832,5196766,202,347974,273190,74784,202,5622881,2598383,2598383,5196766,202,232422,14773,291,475,587,1699,4007,18936,191,10,0,1,8,2,9287,5504,57738,2255,77939,8944
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,01/01/2021,1,PRU/Academy/Free school AP,76,23763,2951320,1034,168035,136724,31311,1034,3162508,1475660,1475660,2951320,1034,117533,6441,213,2,286,1522,161,10566,258,35,15,22,739,0,7573,2788,18980,1970,42119,4235
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,01/01/2021,1,Secondary,19,19069,2244446,168,179939,136466,43473,168,2460373,1122223,1122223,2244446,168,114889,8332,78,473,301,177,3846,8370,155,103,2,3,3,5,1714,2716,38758,285,35820,4709
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,01/01/2021,1,Special,4,711,76994,940,12312,10390,1922,940,92204,38497,38497,76994,940,5359,1045,12,0,2,383,316,3273,573,1000,9,136,219,3,106,206,1610,0,1958,289
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,01/01/2021,1,Special,118,47916,5779055,210,398484,288348,110136,210,6265982,2889527.5,2889527.5,5779055,210,234571,16674,523,662,162,1518,4103,30135,196,4,0,0,14,0,12538,8083,85919,3596,88233,10042
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,01/01/2021,1,Primary,109,46867,5658911,1062,378195,271677,106518,1062,6123661,2829455.5,2829455.5,5658911,1062,226950,15418,519,662,50,1147,4026,22905,185,34,8,95,774,0,12525,7918,83156,2919,85493,9545
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,01/01/2021,1,PRU/Academy/Free school AP,86,26993,3339445,172,190799,146498,44301,172,3576665,1669722.5,1669722.5,3339445,172,124131,7056,379,10,42,893,571,13416,165,100,0,3,1,3,9415,3787,29703,1396,46249,4757
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,01/01/2021,1,Secondary,23,19874,2319311,1045,187396,125179,62217,1045,2546996,1159655.5,1159655.5,2319311,1045,102819,8362,140,652,8,254,3455,9489,611,1056,12,142,276,4,3110,4131,53453,1523,39244,4788
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,01/01/2021,1,Special,9,1049,119067,225,20289,16671,3618,225,142321,59533.5,59533.5,119067,225,7621,1256,4,0,112,371,77,7230,203,4,0,0,22,0,13,165,2763,677,2740,497
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,01/01/2021,1,Special,90,43868,5427432,1444,338464,264358,74106,1444,5826538,2713716,2713716,5427432,1444,219550,15870,3368,2421,166,1607,2399,18977,323,35,23,80,1018,0,18205,1823,53059,1019,59198,8227
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,01/01/2021,1,Primary,84,43131,5343225,188,325363,252139,73224,188,5726044,2671612.5,2671612.5,5343225,188,212282,14417,3350,2421,39,1261,2391,15978,167,109,0,2,5,14,18153,1697,52355,1019,57268,7899
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,01/01/2021,1,PRU/Academy/Free school AP,67,24915,3147047,982,183550,143848,39702,982,3365717,1573523.5,1573523.5,3147047,982,125252,6782,1843,4,37,690,291,8949,599,1078,10,81,286,6,14319,1222,23705,456,34138,4528
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,01/01/2021,1,Secondary,17,18216,2195134,250,141813,108291,33522,250,2360327,1097567,1097567,2195134,250,87030,7635,1507,2417,2,571,2100,7029,216,6,0,0,18,16,3834,475,28650,563,23130,3371
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,01/01/2021,1,Special,6,737,84345,1118,13101,12219,882,1118,100494,42172.5,42172.5,84345,1118,7268,1453,18,0,127,346,8,2999,243,37,6,9,860,0,52,126,704,0,1930,328
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,01/01/2021,1,Special,95,47193,5776243,179,400572,276464,124108,179,6262541,2888121.5,2888121.5,5776243,179,224611,16082,459,10,30,600,4887,29785,151,106,2,3,15,8,10178,6782,104585,2563,85547,9959
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,01/01/2021,1,Primary,89,46310,5675566,1103,386228,265030,121198,1103,6145010,2837783,2837783,5675566,1103,218394,14917,453,10,30,548,4780,25898,684,1090,5,88,322,4,9870,6709,102119,2500,82113,9634
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,01/01/2021,1,PRU/Academy/Free school AP,68,25355,3165126,199,191463,140408,51055,199,3410349,1582563,1582563,3165126,199,118288,6795,235,9,24,361,293,14403,186,8,0,0,11,2,5836,3237,41091,891,53561,4803
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,01/01/2021,1,Secondary,21,20955,2510330,1014,194765,124622,70143,1014,2734661,1255165,1255165,2510330,1014,100106,8122,218,1,6,187,4487,11495,272,42,7,20,715,0,4034,3472,61028,1609,28552,4831
2021,Week 1,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,01/01/2021,1,Special,6,883,99564,189,14344,11434,2910,189,117531,49782,49782,99564,189,6217,1165,6,0,0,52,107,3887,153,120,0,12,0,24,308,73,2466,63,3434,325
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,01/01/2021,1,Special,81,31506,3846074,1821,269585,191969,77616,1821,4189557,1923037,1923037,3846074,1821,152181,13863,963,656,31,2468,2864,18943,628,1083,10,69,1106,8,9783,3523,51508,12802,72077,6678
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,01/01/2021,1,Primary,75,30948,3782529,195,259562,184040,75522,195,4112851,1891264.5,1891264.5,3782529,195,147462,12823,957,656,30,2328,2823,16961,180,10,0,1,12,2,9601,3384,50336,12201,70565,6444
2021,Week 1,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,01/01/2021,1,PRU/Academy/Free school AP,63,17249,2172690,410,133258,95786,37472,410,2334443,1086345,1086345,2172690,410,76892,5551,553,2,24,2111,328,10325,104,43,9,0,297,0,7226,2283,26486,1477,28085,3372
